Area,Price per Month,Address,City,Price,Name,contact_details
"500-2,000 ft²",Contact,305 - 340 50 Avenue Southeast,"Calgary, AB",ContactContact,Hwa Jung,https://www.spacelist.ca/listings/766493/ab/calgary/for-lease/office-retail/305-340_50_avenue_southeast
"500-2,200 ft²",Contact,201 - 340 50 Avenue Southeast,"Calgary, AB",ContactContact,Hwa Jung,https://www.spacelist.ca/listings/772795/ab/calgary/for-lease/retail/201-340_50_avenue_southeast
"1,443-2,744 ft²",Contact,"150, 155, 160, 165, 170, 175 - 5115 17 ...","Calgary, AB",ContactContact,Sean Flathers,https://www.spacelist.ca/listings/417093/ab/calgary/for-lease/retail/150_155_160_165_170_175-5115_17_avenue_southeast
200 ft²,Contact,E-commerce Distribution  - 5775 11 St SE,"Calgary, AB",ContactContact,Tyler Warner,https://www.spacelist.ca/listings/799457/ab/calgary/for-lease/retail/e-commerce_distribution_-5775_11_st_se
"12,425 ft²",Contact,120 - 5115 17 Avenue Southeast,"Calgary, AB",ContactContact,Sean Flathers,https://www.spacelist.ca/listings/772113/ab/calgary/for-lease/office-retail-industrial/120-5115_17_avenue_southeast
"1,000 ft²",Contact,8 - 9950 Macleod Trail,"Calgary, AB",ContactContact,Sean Flathers,https://www.spacelist.ca/listings/332551/ab/calgary/for-lease/retail/8-9950_macleod_trail
"1,542 ft²",Contact,248 - 7337 Macleod Trail,"Calgary, AB",ContactContact,Sean Flathers,https://www.spacelist.ca/listings/332791/ab/calgary/for-lease/retail/248-7337_macleod_trail
"1,375 ft²",Contact,224 - 7337 Macleod Trail SE,"Calgary, AB",ContactContact,Sean Flathers,https://www.spacelist.ca/listings/581726/ab/calgary/for-lease/retail/224-7337_macleod_trail_se
"1,344-5,183 ft²",Contact,150 Nolanridge Crescent Northwest,"Calgary, AB",ContactContact,Myles Scheske,https://www.spacelist.ca/listings/802298/ab/calgary/for-lease/retail-medical-other/150_nolanridge_crescent_northwest
"1,215-4,625 ft²",Contact,108 Shawville Place Southeast,"Calgary, AB",ContactContact,Sean Flathers,https://www.spacelist.ca/listings/497769/ab/calgary/for-lease/retail/108_shawville_place_southeast
"1,969 ft²",Contact,140 - 2416 16 Avenue Northwest,"Calgary, AB",ContactContact,Jorge Molina,https://www.spacelist.ca/listings/794421/ab/calgary/for-lease/retail-medical/140-2416_16_avenue_northwest
"10,302 ft²",Not available,1501 17 Avenue Southwest,"Calgary, AB","$2,750,000",Tom Gorman,https://www.spacelist.ca/listings/802416/ab/calgary/for-sale/retail/1501_17_avenue_southwest
"900-1,100 ft²",Contact,101-112 - 4535 Bowness Road Northwest,"Calgary, AB",ContactContact,Talha Niazi,https://www.spacelist.ca/listings/663657/ab/calgary/for-lease/retail/101-112-4535_bowness_road_northwest
"1,604 ft²",Contact,110 - 2416 16 Avenue Northwest,"Calgary, AB",ContactContact,Jorge Molina,https://www.spacelist.ca/listings/794431/ab/calgary/for-lease/retail-medical/110-2416_16_avenue_northwest
"1,302 ft²",Contact,120 - 2416 16 Avenue Northwest,"Calgary, AB",ContactContact,Jorge Molina,https://www.spacelist.ca/listings/794434/ab/calgary/for-lease/retail-medical/120-2416_16_avenue_northwest
"1,700-6,472 ft²",Contact,105 - 3716 61 Avenue Southeast,"Calgary, AB",ContactContact,Myles Scheske,https://www.spacelist.ca/listings/802304/ab/calgary/for-lease/retail-other/105-3716_61_avenue_southeast
"1,563-6,380 ft²",Contact,104 58 Ave SE,"Calgary, AB",ContactContact,Talha Niazi,https://www.spacelist.ca/listings/817163/ab/calgary/for-lease/retail/104_58_ave_se
"1,500 ft²",Contact,63 - 63 Savanna Boulevard Northeast,"Calgary, AB",ContactContact,Talha Niazi,https://www.spacelist.ca/listings/813646/ab/calgary/for-lease/retail/63-63_savanna_boulevard_northeast
"1,176-7,059 ft²",Contact,2 Royal Vista Link Northwest,"Calgary, AB",ContactContact,Myles Scheske,https://www.spacelist.ca/listings/802296/ab/calgary/for-lease/retail-medical-other/2_royal_vista_link_northwest
"9,263 ft²",Not available,217 19 Street Northwest,"Calgary, AB","$7,000,000",Blackstone Commercial,https://www.spacelist.ca/listings/789486/ab/calgary/for-sale/retail/217_19_street_northwest
"1,800 ft²",Contact,Suit 2 - 2600  48 Avenue NE,"Calgary, AB",ContactContact,Talha Niazi,https://www.spacelist.ca/listings/783731/ab/calgary/for-lease/retail/suit_2-2600_48_avenue_ne
"1,021-2,047 ft²",Contact,103 - 3716 61 Ave SE,"Calgary, AB",ContactContact,Myles Scheske,https://www.spacelist.ca/listings/802302/ab/calgary/for-lease/retail/103-3716_61_ave_se
974 ft²,Contact,150 - 1228 Kensington Rd NW,"Calgary, AB",ContactContact,Andrew Borle,https://www.spacelist.ca/listings/278547/ab/calgary/for-lease/office-retail/150-1228_kensington_rd_nw
"3,785-7,004 ft²",Contact,4312 Macleod Trail Southwest,"Calgary, AB",ContactContact,Tom Gorman,https://www.spacelist.ca/listings/818427/ab/calgary/for-lease/retail/4312_macleod_trail_southwest
"1,553 ft²",Contact,410 - 410 16 Ave NE,"Calgary, AB",ContactContact,Myles Scheske,https://www.spacelist.ca/listings/810573/ab/calgary/for-lease/retail/410-410_16_ave_ne
"1,065 ft²",Not available,1170 - 4150 109 Avenue Northeast,"Calgary, AB","$525,000",Devang Joshi,https://www.spacelist.ca/listings/818183/ab/calgary/for-sale/retail/1170-4150_109_avenue_northeast
"12,985 ft²","$18,395/mo",77 Edmonton Trail,"Calgary, AB","$17.00/sf/yr$18,395/mo",Jeff Keet,https://www.spacelist.ca/listings/723100/ab/calgary/for-lease/retail/77_edmonton_trail
"3,400 ft²",Contact,1921 10 Avenue Southwest,"Calgary, AB",ContactContact,Jeff Thomson,https://www.spacelist.ca/listings/687704/ab/calgary/for-lease/office-retail/1921_10_avenue_southwest
"12,551 ft²",Contact,138 - 1830 52 St SE,"Calgary, AB",ContactContact,Gordon Woodman,https://www.spacelist.ca/listings/789712/ab/calgary/for-lease/office-retail-industrial/138-1830_52_st_se
"4,357 ft²",Contact,146 - 1830 52 St SE,"Calgary, AB",ContactContact,Gordon Woodman,https://www.spacelist.ca/listings/789514/ab/calgary/for-lease/retail-industrial/146-1830_52_st_se
"3,674 ft²",Contact,101 - 1409 Edmonton Trail,"Calgary, AB",ContactContact,Tom Gorman,https://www.spacelist.ca/listings/698101/ab/calgary/for-lease/retail/101-1409_edmonton_trail
"1,650-5,500 ft²","$3,898-12,993/mo",9625 Horton Road Southwest,"Calgary, AB","$28.35/sf/yr$3,898-12,993/mo",Gordon Woodman,https://www.spacelist.ca/listings/790175/ab/calgary/for-lease/office-retail-industrial/9625_horton_road_southwest
"4,235 ft²",Not available,3132 26 Street Northeast,"Calgary, AB","$1,355,000",Paul Ramikie,https://www.spacelist.ca/listings/816833/ab/calgary/for-sale/retail/3132_26_street_northeast
"32,682 ft²",Not available,110 Point McKay Crescent Northwest,"Calgary, AB","$6,500,000",Jeff Keet,https://www.spacelist.ca/listings/813444/ab/calgary/for-sale/retail/110_point_mckay_crescent_northwest
"1,524 ft²",Contact,A - 933 5 Avenue Southwest,"Calgary, AB",ContactContact,Tom Gorman,https://www.spacelist.ca/listings/790799/ab/calgary/for-lease/office-retail/a-933_5_avenue_southwest
"8,635 ft²","$16,550/mo",Unit 120 - 560 69 Avenue Southwest,"Calgary, AB","$23.00/sf/yr$16,550/mo",Manny Verdugo,https://www.spacelist.ca/listings/808773/ab/calgary/for-lease/retail/unit_120-560_69_avenue_southwest
"738-2,952 ft²",Contact,1006 9 Ave SE,"Calgary, AB",ContactContact,Tom Gorman,https://www.spacelist.ca/listings/729949/ab/calgary/for-lease/retail/1006_9_ave_se
"2,317 ft²",Contact,11201 - 11225 30 St SW,"Calgary, AB",ContactContact,Gordon Woodman,https://www.spacelist.ca/listings/791301/ab/calgary/for-lease/retail/11201-11225_30_st_sw
"2,868 ft²",Contact,9639A - 9639 Macleod Trail Southwest,"Calgary, AB",ContactContact,Gordon Woodman,https://www.spacelist.ca/listings/791305/ab/calgary/for-lease/retail/9639a-9639_macleod_trail_southwest
"2,779 ft²",Contact,4310 Macleod Trail Southwest,"Calgary, AB",ContactContact,Tom Gorman,https://www.spacelist.ca/listings/790581/ab/calgary/for-lease/retail/4310_macleod_trail_southwest
"1,100-10,000 ft²",Contact,380 Canyon Meadows Dr SE,"Calgary, AB",ContactContact,Gordon Woodman,https://www.spacelist.ca/listings/791315/ab/calgary/for-lease/office-retail/380_canyon_meadows_dr_se
"1,000 ft²","$4,996/mo",160 - 1800 4 St SW,"Calgary, AB","$59.96/sf/yr$4,996/mo",Carter,https://www.spacelist.ca/listings/685560/ab/calgary/for-lease/retail-medical/160-1800_4_st_sw
"1,712 ft²","$6,275/mo",132 - 2520 52 Street Northeast,"Calgary, AB","$43.99/sf/yr$6,275/mo",Carter,https://www.spacelist.ca/listings/697741/ab/calgary/for-lease/retail/132-2520_52_street_northeast
741 ft²,"$1,790/mo",M117 - 2204 2 St SW,"Calgary, AB","$29.00/sf/yr$1,790/mo",Dale Couprie,https://www.spacelist.ca/listings/811703/ab/calgary/for-lease/office-retail-medical/m117-2204_2_st_sw
"1,846-4,467 ft²","$4,111-9,949/mo",10325 99 Avenue Southeast,"Calgary, AB","$26.73/sf/yr$4,111-9,949/mo",Carter,https://www.spacelist.ca/listings/508613/ab/calgary/for-lease/office-retail-medical/10325_99_avenue_southeast
"2,583 ft²","$6,397/mo",0101 - 407 2 Street Southwest,"Calgary, AB","$29.72/sf/yr$6,397/mo",Chris Dowling,https://www.spacelist.ca/listings/583664/ab/calgary/for-lease/retail/0101-407_2_street_southwest
"1,215 ft²","$2,570/mo",0232 - 332 6 Avenue Southwest,"Calgary, AB","$25.39/sf/yr$2,570/mo",Chris Dowling,https://www.spacelist.ca/listings/588300/ab/calgary/for-lease/retail/0232-332_6_avenue_southwest
680 ft²,"$1,438/mo",0208 - 332 6 Avenue Southwest,"Calgary, AB","$25.39/sf/yr$1,438/mo",Chris Dowling,https://www.spacelist.ca/listings/588299/ab/calgary/for-lease/retail/0208-332_6_avenue_southwest
"4,775 ft²","$6,688/mo",10 - 5622 Burleigh Crescent SE,"Calgary, AB","$16.81/sf/yr$6,688/mo",Kevin Deeks,https://www.spacelist.ca/listings/469920/ab/calgary/for-lease/office-retail-industrial/10-5622_burleigh_crescent_se
"3,107 ft²",Contact,"13A - 728 Northmount Dr NW, Calgary, ...","Calgary, AB",ContactContact,Lauren Giang,https://www.spacelist.ca/listings/778349/ab/calgary/for-lease/retail/13a-728_northmount_dr_nw_calgary_alberta_t2k_3k2
"2,300 ft²",Contact,1505 Macleod Trail Southeast,"Calgary, AB",ContactContact,Mahmud Rahman,https://www.spacelist.ca/listings/324012/ab/calgary/for-lease/office-retail/1505_macleod_trail_southeast
"2,046-3,280 ft²",Contact,101 - 1725 10 Avenue Southwest,"Calgary, AB",ContactContact,Steven Butt,https://www.spacelist.ca/listings/208651/ab/calgary/for-lease/retail/101-1725_10_avenue_southwest
"1,264 ft²",Contact,101 - 222 58 Ave SW,"Calgary, AB",ContactContact,Lori Suba,https://www.spacelist.ca/listings/383420/ab/calgary/for-lease/retail/101-222_58_ave_sw
"9,931 ft²",Contact,0100 - 444 7 Avenue Southwest,"Calgary, AB",ContactContact,Kara Dusseldorp,https://www.spacelist.ca/listings/815441/ab/calgary/for-lease/retail/0100-444_7_avenue_southwest
"1,500-12,000 ft²","$8,101-64,809/mo",Full floor - 1013 17 Ave SW,"Calgary, AB","$64.81/sf/yr$8,101-64,809/mo",Carter,https://www.spacelist.ca/listings/686615/ab/calgary/for-lease/retail-medical/full_floor-1013_17_ave_sw
"3,753 ft²",Contact,0150 - 6700 Macleod Trail Southeast,"Calgary, AB",ContactContact,Andrew Borras,https://www.spacelist.ca/listings/684949/ab/calgary/for-lease/retail/0150-6700_macleod_trail_southeast
"2,968 ft²",Contact,0120 - 1100 1 Street Southeast,"Calgary, AB",ContactContact,Andrew Borras,https://www.spacelist.ca/listings/583707/ab/calgary/for-lease/retail/0120-1100_1_street_southeast
897 ft²,Contact,0220 - 1100 1 Street Southeast,"Calgary, AB",ContactContact,Andrew Borras,https://www.spacelist.ca/listings/583708/ab/calgary/for-lease/retail/0220-1100_1_street_southeast
"1,530 ft²",Contact,121 8 Ave SW,"Calgary, AB",ContactContact,Reinaldo Viccini,https://www.spacelist.ca/listings/809459/ab/calgary/for-lease/office-retail/121_8_ave_sw
"1,918 ft²",Contact,0100 - 332 6 Avenue Southwest,"Calgary, AB",ContactContact,Chris Dowling,https://www.spacelist.ca/listings/802400/ab/calgary/for-lease/retail/0100-332_6_avenue_southwest
"5,059 ft²",Contact,200 - 11488 24 Street Southeast,"Calgary, AB",ContactContact,Lauren Giang,https://www.spacelist.ca/listings/778369/ab/calgary/for-lease/retail/200-11488_24_street_southeast
"1,575 ft²",Contact,120 - 3916 Macleod Trail,"Calgary, AB",ContactContact,OPUS Corporation,https://www.spacelist.ca/listings/721972/ab/calgary/for-lease/retail-medical/120-3916_macleod_trail
"3,600 ft²","$15,000/mo",201 10 Ave SE,"Calgary, AB","$50.00/sf/yr$15,000/mo",Carter,https://www.spacelist.ca/listings/524073/ab/calgary/for-lease/retail/201_10_ave_se
"10,409 ft²",Contact,A0100 - 215 9 Avenue Southwest,"Calgary, AB",ContactContact,Shannon Potter,https://www.spacelist.ca/listings/810170/ab/calgary/for-lease/retail/a0100-215_9_avenue_southwest
"10,409 ft²",Contact,A0100 - 215 9 Avenue Southwest,"Calgary, AB",ContactContact,Shannon Potter,https://www.spacelist.ca/listings/810169/ab/calgary/for-lease/retail/a0100-215_9_avenue_southwest
975 ft²,Contact,Unit # 203A - 975 sf - 9919 Fairmount Dr SE,"Calgary, AB",ContactContact,Jennifer Devlin,https://www.spacelist.ca/listings/616732/ab/calgary/for-lease/office-retail-medical/unit_203a-975_sf-9919_fairmount_dr_se
"1,845 ft²",Contact,Upper Level - 1438 17 Ave SW,"Calgary, AB",ContactContact,Mahmud Rahman,https://www.spacelist.ca/listings/238057/ab/calgary/for-lease/office-retail/upper_level-1438_17_ave_sw
"1,000-5,000 ft²",Contact,CRU10 - Fish Creek Boulevard Southwest,"Calgary, AB",ContactContact,Kyle Chatterson,https://www.spacelist.ca/listings/816607/ab/calgary/for-lease/retail/cru10-fish_creek_boulevard_southwest
"1,000-5,000 ft²",Contact,CRU4 - Fish Creek Boulevard Southwest,"Calgary, AB",ContactContact,Kyle Chatterson,https://www.spacelist.ca/listings/816605/ab/calgary/for-lease/retail/cru4-fish_creek_boulevard_southwest
"1,000-5,000 ft²",Contact,CRU3 - Fish Creek Boulevard Southwest,"Calgary, AB",ContactContact,Kyle Chatterson,https://www.spacelist.ca/listings/816604/ab/calgary/for-lease/retail/cru3-fish_creek_boulevard_southwest
"1,000-5,000 ft²",Contact,CRU8 - Fish Creek Boulevard Southwest,"Calgary, AB",ContactContact,Kyle Chatterson,https://www.spacelist.ca/listings/816606/ab/calgary/for-lease/retail/cru8-fish_creek_boulevard_southwest
"1,568 ft²",Contact,2 - 5315 17 Avenue Southeast,"Calgary, AB",ContactContact,Mahmud Rahman,https://www.spacelist.ca/listings/674214/ab/calgary/for-lease/office-retail/2-5315_17_avenue_southeast
"1,000-5,000 ft²",Contact,CRU11 - Fish Creek Boulevard Southwest,"Calgary, AB",ContactContact,Kyle Chatterson,https://www.spacelist.ca/listings/816608/ab/calgary/for-lease/retail/cru11-fish_creek_boulevard_southwest
"1,000-5,000 ft²",Contact,CRU1 - Fish Creek Boulevard Southwest,"Calgary, AB",ContactContact,Kyle Chatterson,https://www.spacelist.ca/listings/816603/ab/calgary/for-lease/retail/cru1-fish_creek_boulevard_southwest
"1,011 ft²",Contact,150 - 606 4 Street Southwest,"Calgary, AB",ContactContact,Derek Wiens,https://www.spacelist.ca/listings/815446/ab/calgary/for-lease/retail/150-606_4_street_southwest
"24,493 ft²",Contact,01 - 120 8 Avenue Southwest,"Calgary, AB",ContactContact,Andrew Borras,https://www.spacelist.ca/listings/583505/ab/calgary/for-lease/retail/01-120_8_avenue_southwest
"43,179 ft²",Not available,4039 Brentwood Rd NW,"Calgary, AB",Contact,David Mulholland,https://www.spacelist.ca/listings/553220/ab/calgary/for-sale/office-retail/4039_brentwood_rd_nw
768 ft²,Contact,4 - 5505 Shaganappi Trail Northwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628672/ab/calgary/for-lease/retail/4-5505_shaganappi_trail_northwest
"1,939 ft²",Contact,142 - 4625 Varsity Drive Northwest,"Calgary, AB",ContactContact,David Lees,https://www.spacelist.ca/listings/628671/ab/calgary/for-lease/retail/142-4625_varsity_drive_northwest
768 ft²,Contact,4 - 5505 Shaganappi Trail Northwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628672/ab/calgary/for-lease/retail/4-5505_shaganappi_trail_northwest
"2,394 ft²",Contact,114 - 920 36 Street Northeast,"Calgary, AB",ContactContact,Jonathan Gheron,https://www.spacelist.ca/listings/817699/ab/calgary/for-lease/retail/114-920_36_street_northeast
"1,371 ft²",Contact,E1 - 8818 Macleod Trail Southeast,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/627573/ab/calgary/for-lease/retail/e1-8818_macleod_trail_southeast
"1,247 ft²",Contact,102 - 125 Oakmoor Place Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/668988/ab/calgary/for-lease/retail/102-125_oakmoor_place_southwest
"1,639 ft²",Contact,106 - 125 Oakmoor Place Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/697224/ab/calgary/for-lease/retail/106-125_oakmoor_place_southwest
"8,237 ft²",Contact,151 - 808 1 Street Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628662/ab/calgary/for-lease/retail/151-808_1_street_southwest
775 ft²,Contact,Unit 2 - 3330 17 Avenue Southeast,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628676/ab/calgary/for-lease/retail/unit_2-3330_17_avenue_southeast
"1,345 ft²","$3,586/mo",1134 - 12 Royal Vista Way Northwest,"Calgary, AB","$32.00/sf/yr$3,586/mo",Ed Kwan,https://www.spacelist.ca/listings/817026/ab/calgary/for-lease/retail/1134-12_royal_vista_way_northwest
960 ft²,Contact,106 - 920 36 Street Northeast,"Calgary, AB",ContactContact,Jonathan Gheron,https://www.spacelist.ca/listings/788668/ab/calgary/for-lease/retail/106-920_36_street_northeast
"1,250-5,200 ft²",Contact,A1-A3 - 8818 Macleod Trail Southeast,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/627572/ab/calgary/for-lease/retail/a1-a3-8818_macleod_trail_southeast
"4,954 ft²",Contact,B1 - 8818 Macleod Trail Southeast,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/781157/ab/calgary/for-lease/retail/b1-8818_macleod_trail_southeast
"1,146 ft²",Contact,CRU#3 - 8818 Macleod Trail Southeast,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/781158/ab/calgary/for-lease/retail/cru3-8818_macleod_trail_southeast
"1,577 ft²",Contact,CRU#19 - 8818 Macleod Trail Southeast,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/781159/ab/calgary/for-lease/retail/cru19-8818_macleod_trail_southeast
707 ft²,"$2,200/mo",34 - 131 2 Avenue Southeast,"Calgary, AB","$37.34/sf/yr$2,200/mo",Abagail Vanmerlin,https://www.spacelist.ca/listings/796991/ab/calgary/for-lease/office-retail-other/34-131_2_avenue_southeast
"2,780 ft²","$2,432/mo",Unit 3 101 17th Ave SW  - 17 Avenue Southwest,"Calgary, AB","$10.50/sf/yr$2,432/mo",Steve Vesuwalla,https://www.spacelist.ca/listings/814943/ab/calgary/for-lease/retail/unit_3_101_17th_ave_sw_-17_avenue_southwest
687 ft²,Contact,Unit #207 - 687 sf - 7728 Elbow Drive ...,"Calgary, AB",ContactContact,Jennifer Devlin,https://www.spacelist.ca/listings/638281/ab/calgary/for-lease/office-retail/unit_207-687_sf-7728_elbow_drive_southwest
"2,882 ft²","$2,521/mo",Unit 2 101 17th Ave SW - 17 Avenue Southwest,"Calgary, AB","$10.50/sf/yr$2,521/mo",Steve Vesuwalla,https://www.spacelist.ca/listings/814942/ab/calgary/for-lease/retail/unit_2_101_17th_ave_sw-17_avenue_southwest
"5,428 ft²","$4,749/mo",Unit 1 101 17th Ave SW - 17 Avenue Southwest,"Calgary, AB","$10.50/sf/yr$4,749/mo",Steve Vesuwalla,https://www.spacelist.ca/listings/814941/ab/calgary/for-lease/retail/unit_1_101_17th_ave_sw-17_avenue_southwest
"1,674 ft²","$2,511/mo",Unit B - 2017 Centre Street Northwest,"Calgary, AB","$18.00/sf/yr$2,511/mo",Catherine Chow,https://www.spacelist.ca/listings/693564/ab/calgary/for-lease/retail/unit_b-2017_centre_street_northwest
"1,400 ft²",Not available,301 - 4656 Westwinds Drive Northeast,"Calgary, AB","$419,999",Mahmud Rahman,https://www.spacelist.ca/listings/483268/ab/calgary/for-sale/office-retail/301-4656_westwinds_drive_northeast
"347-7,330 ft²",Contact,4014 Macleod Trail SW,"Calgary, AB",ContactContact,David Mulholland,https://www.spacelist.ca/listings/300371/ab/calgary/for-lease/office-retail/4014_macleod_trail_sw
"3,400 ft²",Contact,20 - 150 52 Street Northeast,"Calgary, AB",ContactContact,Lauren Giang,https://www.spacelist.ca/listings/731952/ab/calgary/for-lease/office-retail-medical/20-150_52_street_northeast
"1,411 ft²",Contact,101 - 525 11 Avenue Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628694/ab/calgary/for-lease/retail/101-525_11_avenue_southwest
"3,943 ft²",Contact,100 - 525 11 Avenue Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/712448/ab/calgary/for-lease/retail/100-525_11_avenue_southwest
862 ft²,Contact,Unit #270 - 862 sf - 5255 Richmond Rd SW,"Calgary, AB",ContactContact,Kelly Frank,https://www.spacelist.ca/listings/792158/ab/calgary/for-lease/retail-other/unit_270-862_sf-5255_richmond_rd_sw
"1,897 ft²",Contact,736 - 8 Avenue SW - 736 8 Avenue Southwest,"Calgary, AB",ContactContact,Morena Ianniello,https://www.spacelist.ca/listings/816952/ab/calgary/for-lease/retail/736-8_avenue_sw-736_8_avenue_southwest
"2,380 ft²",Contact,126 - 6707 Elbow Dr SW,"Calgary, AB",ContactContact,Mathieu Dery,https://www.spacelist.ca/listings/815407/ab/calgary/for-lease/retail/126-6707_elbow_dr_sw
"4,000-8,000 ft²",Contact,"A,B,C - 63 Copperpond Street Southeast","Calgary, AB",ContactContact,Mahmud Rahman,https://www.spacelist.ca/listings/708248/ab/calgary/for-lease/retail/abc-63_copperpond_street_southeast
"1,001 ft²","$1,251/mo",3121 34 Ave SE - 3121 34 Avenue Southeast,"Calgary, AB","$15.00/sf/yr$1,251/mo",Brad Stone,https://www.spacelist.ca/listings/814947/ab/calgary/for-lease/retail/3121_34_ave_se-3121_34_avenue_southeast
"7,091 ft²",Contact,202 - 455 Sage Valley Drive Northwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/794278/ab/calgary/for-lease/retail/202-455_sage_valley_drive_northwest
"1,619 ft²",Contact,5 - 201 10 Avenue Southeast,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/627552/ab/calgary/for-lease/retail/5-201_10_avenue_southeast
624 ft²,Contact,102 - 326 11 Avenue Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/790505/ab/calgary/for-lease/retail/102-326_11_avenue_southwest
"1,175-9,375 ft²",Contact,Bldg 06 - 11877 Sarcee Trail Northwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628658/ab/calgary/for-lease/retail/b100-617_11_avenue_southwest
"1,500-3,973 ft²",Contact,1 - 2060 Symons Valley Parkway Northwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628663/ab/calgary/for-lease/retail/1040-838_11_avenue_southwest
"8,685 ft²",Contact,PAD - 5505 Shaganappi Trail Northwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628664/ab/calgary/for-lease/retail/main-838_11_avenue_southwest
"2,498 ft²",Contact,B-02 to B-03 - Macleod Trail & 210th ...,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/776488/ab/calgary/for-lease/retail/bldg_06-11877_sarcee_trail_northwest
"2,241-4,563 ft²",Contact,A-05 to A-06 - Macleod Trail & 210th ...,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628669/ab/calgary/for-lease/retail/1-2060_symons_valley_parkway_northwest
"1,121 ft²",Contact,F1-02 - Macleod Trail & 210th Avenue SE,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/814610/ab/calgary/for-lease/retail/pad-5505_shaganappi_trail_northwest
"1,813 ft²",Contact,J-02 - Macleod Trail & 210th Avenue SE,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/794498/ab/calgary/for-lease/retail/b-02_to_b-03-macleod_trail_210th_avenue_se
"3,000-89,000 ft²",Contact,R-01 to R-05 - Macleod Trail & 210th ...,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/794499/ab/calgary/for-lease/retail/a-05_to_a-06-macleod_trail_210th_avenue_se
"1,121 ft²",Contact,F1-02 - Macleod Trail & 210th Avenue SE,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/794502/ab/calgary/for-lease/retail/f1-02-macleod_trail_210th_avenue_se
"1,813 ft²",Contact,J-02 - Macleod Trail & 210th Avenue SE,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/794505/ab/calgary/for-lease/retail/j-02-macleod_trail_210th_avenue_se
"3,000-89,000 ft²",Contact,R-01 to R-05 - Macleod Trail & 210th ...,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/794509/ab/calgary/for-lease/retail/r-01_to_r-05-macleod_trail_210th_avenue_se
"4,479 ft²",Contact,159 - 2515 90 Avenue Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/815111/ab/calgary/for-lease/retail/159-2515_90_avenue_southwest
555 ft²,Contact,208 - 5809 Macleod Trail Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628688/ab/calgary/for-lease/retail/208-5809_macleod_trail_southwest
"1,790 ft²",Contact,204 - 5809 Macleod Trail Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/628690/ab/calgary/for-lease/retail/204-5809_macleod_trail_southwest
"2,200 ft²",Contact,107 - 5809 Macleod Trail Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/781161/ab/calgary/for-lease/retail/107-5809_macleod_trail_southwest
"2,100 ft²",Contact,109 - 5809 Macleod Trail Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/781162/ab/calgary/for-lease/retail/109-5809_macleod_trail_southwest
"1,148 ft²","$4,768/mo",347 Heritage Drive Southeast,"Calgary, AB","$49.85/sf/yr$4,768/mo",Lauren Giang,https://www.spacelist.ca/listings/296472/ab/calgary/for-lease/retail/347_heritage_drive_southeast
